1000, 68133, 1, 0
2000, 64444, 1, 0
3000, 69066, 1, 0
4001, 65963, 1, 0
5000, 68998, 1, 0
6000, 63934, 1, 0
7002, 62272, 1, 0
8000, 69627, 1, 0
9000, 65525, 1, 0
10000, 71611, 1, 0
11001, 64916, 1, 0
12001, 64881, 1, 0
13000, 69793, 1, 0
14000, 68685, 1, 0
15000, 69094, 1, 0
16001, 59717, 1, 0
17000, 67307, 1, 0
18002, 75066, 1, 0
19000, 72793, 1, 0
20000, 75054, 1, 0
21000, 73314, 1, 0
22000, 74896, 1, 0
23000, 71112, 1, 0
24000, 75548, 1, 0
25002, 70725, 1, 0
26002, 65773, 1, 0
27000, 75222, 1, 0
28002, 72515, 1, 0
29000, 65438, 1, 0
30000, 75018, 1, 0
31000, 52680, 1, 0
32000, 45405, 1, 0
33000, 49071, 1, 0
34000, 50440, 1, 0
35000, 50771, 1, 0
36000, 48770, 1, 0
37000, 46572, 1, 0
38000, 46421, 1, 0
39000, 49142, 1, 0
40000, 45235, 1, 0
41000, 32720, 1, 0
42000, 32432, 1, 0
43000, 32269, 1, 0
44000, 32392, 1, 0
45000, 32224, 1, 0
46000, 32103, 1, 0
47000, 32145, 1, 0
48000, 32194, 1, 0
49000, 32402, 1, 0
50000, 32143, 1, 0
51000, 17346, 1, 0
52000, 17286, 1, 0
53000, 17372, 1, 0
54000, 17351, 1, 0
55000, 17383, 1, 0
56000, 17340, 1, 0
57000, 17287, 1, 0
58000, 17691, 1, 0
59000, 17243, 1, 0
60000, 17288, 1, 0
